"_raw","_time",host,source,sourcetype,index
"{""category"": {""value"": ""Security"", ""ordinal"": 8}, ""deviceName"": ""00:c8:8b:c2:3e:50:ap04-fl3.bcn"", ""source"": ""UnifiedAp!00:c8:8b:c2:3e:50"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_MAX_ROGUE_COUNT_EXCEEDED"", ""ordinal"": -1}, ""alarmFoundAt"": 1547664121665, ""alarmId"": 2921938167, ""nttyaddrss7_address"": "" 10. 36.  0.240"", ""@id"": 2921938167, ""message"": ""Rogue AP count on AP 'ap04-fl3.bcn' associated with Controller '10.36.0.240' has exceeded the security warning threshold of '50'. Fake AP or other attack may be in progress. "", ""acknowledgementStatus"": false, ""timeStamp"": 1547664121665, ""wirelessSpecificAlarmId"": ""00:c8:8b:c2:3e:50"", ""lastUpdatedAt"": 1547664121665, ""@displayName"": ""2921938167""}","2019-01-17T03:46:45.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:c8:8b:c2:3e:50",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""a4:18:75:51:d3:40:AP07-13.rdu"", ""source"": ""UnifiedAp!a4:18:75:51:d3:40"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848670070, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848670070, ""message"": ""AP 'AP07-13.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""a4:18:75:51:d3:40"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848670070""}","2019-01-17T03:40:00.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!a4:18:75:51:d3:40",PRIME_Alarms,raw_global
"{""category"": {""value"": ""Security"", ""ordinal"": 8}, ""deviceName"": ""00:6b:f1:a3:34:50:ap12-3.bss"", ""source"": ""UnifiedAp!00:6b:f1:a3:34:50"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_MAX_ROGUE_COUNT_EXCEEDED"", ""ordinal"": -1}, ""alarmFoundAt"": 1544035249364, ""alarmId"": 2777508025, ""nttyaddrss7_address"": "" 10. 16. 22.240"", ""@id"": 2777508025, ""message"": ""Rogue AP count on AP 'ap12-3.bss' associated with Controller '10.16.22.240' has exceeded the security warning threshold of '50'. Fake AP or other attack may be in progress. "", ""acknowledgementStatus"": false, ""timeStamp"": 1544035249364, ""wirelessSpecificAlarmId"": ""00:6b:f1:a3:34:50"", ""lastUpdatedAt"": 1547679727536, ""@displayName"": ""2777508025""}","2019-01-17T03:34:50.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:6b:f1:a3:34:50",PRIME_Alarms,raw_global
"{""category"": {""value"": ""Security"", ""ordinal"": 8}, ""deviceName"": ""00:6b:f1:a3:33:e0:ap13-4.bss"", ""source"": ""UnifiedAp!00:6b:f1:a3:33:e0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_MAX_ROGUE_COUNT_EXCEEDED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545565100933, ""alarmId"": 2840463293, ""nttyaddrss7_address"": "" 10. 16. 22.240"", ""@id"": 2840463293, ""message"": ""Rogue AP count on AP 'ap13-4.bss' associated with Controller '10.16.22.240' has exceeded the security warning threshold of '50'. Fake AP or other attack may be in progress. "", ""acknowledgementStatus"": false, ""timeStamp"": 1545565100933, ""wirelessSpecificAlarmId"": ""00:6b:f1:a3:33:e0"", ""lastUpdatedAt"": 1547433461985, ""@displayName"": ""2840463293""}","2019-01-17T03:33:00.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:6b:f1:a3:33:e0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""b4:e9:b0:b3:09:40:ap03-1w.bos"", ""source"": ""UnifiedAp!b4:e9:b0:b3:09:40"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545777196569, ""alarmId"": 2847967434, ""nttyaddrss7_address"": "" 10. 16. 22.240"", ""@id"": 2847967434, ""message"": ""AP 'ap03-1w.bos' disassociated from Controller '10.16.22.240'."", ""acknowledgementStatus"": false, ""timeStamp"": 1545777196569, ""wirelessSpecificAlarmId"": ""b4:e9:b0:b3:09:40"", ""lastUpdatedAt"": 1547432456089, ""@displayName"": ""2847967434""}","2019-01-17T03:09:40.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!b4:e9:b0:b3:09:40",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""b4:e9:b0:b3:07:50:AP02-4w.bos"", ""source"": ""UnifiedAp!b4:e9:b0:b3:07:50"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669953, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669953, ""message"": ""AP 'AP02-4w.bos' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""b4:e9:b0:b3:07:50"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669953""}","2019-01-17T03:07:50.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!b4:e9:b0:b3:07:50",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""b4:e9:b0:b3:07:30:ap08-2w.bos"", ""source"": ""UnifiedAp!b4:e9:b0:b3:07:30"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545777196569, ""alarmId"": 2847967408, ""nttyaddrss7_address"": "" 10. 16. 22.240"", ""@id"": 2847967408, ""message"": ""AP 'ap08-2w.bos' disassociated from Controller '10.16.22.240'."", ""acknowledgementStatus"": false, ""timeStamp"": 1545777196569, ""wirelessSpecificAlarmId"": ""b4:e9:b0:b3:07:30"", ""lastUpdatedAt"": 1547431933047, ""@displayName"": ""2847967408""}","2019-01-17T03:07:30.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!b4:e9:b0:b3:07:30",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""6c:9c:ed:b4:a3:00:ap03-fl3.fab"", ""source"": ""UnifiedAp!6c:9c:ed:b4:a3:00"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848670054, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848670054, ""message"": ""AP 'ap03-fl3.fab' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""6c:9c:ed:b4:a3:00"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848670054""}","2019-01-17T03:00:00.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!6c:9c:ed:b4:a3:00",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""58:97:1e:b2:35:f0:AP04-18.rdu_"", ""source"": ""UnifiedAp!58:97:1e:b2:35:f0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848670023, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848670023, ""message"": ""AP 'AP04-18.rdu_' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""58:97:1e:b2:35:f0"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848670023""}","2019-01-17T02:35:00.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!58:97:1e:b2:35:f0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""b4:e9:b0:b2:29:20:AP03-10.rdu"", ""source"": ""UnifiedAp!b4:e9:b0:b2:29:20"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669956, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669956, ""message"": ""AP 'AP03-10.rdu' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""b4:e9:b0:b2:29:20"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669956""}","2019-01-17T02:29:20.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!b4:e9:b0:b2:29:20",PRIME_Alarms,raw_global
"{""category"": {""value"": ""Controller"", ""ordinal"": 13}, ""deviceName"": ""10.11.220.243:wlc04.rdu2:00:24:97:ce:c6:20"", ""source"": ""10.11.220.243"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""LINK_DOWN"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784831047, ""alarmId"": 2848615701, ""nttyaddrss7_address"": "" 10. 11.220.243"", ""@id"": 2848615701, ""message"": ""Port '1' (Description: 'Not Available') is down on device '10.11.220.243'."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784831047, ""wirelessSpecificAlarmId"": ""10.11.220.243!1"", ""lastUpdatedAt"": 1545784831047, ""@displayName"": ""2848615701""}","2019-01-17T02:00:24.970+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
10.11.220.243",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""84:b2:61:34:02:00:ap06-fl3.cdg"", ""source"": ""UnifiedAp!84:b2:61:34:02:00"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545207434279, ""alarmId"": 2825920213, ""nttyaddrss7_address"": "" 10. 36.  0.240"", ""@id"": 2825920213, ""message"": ""AP 'ap06-fl3.cdg' disassociated from Controller '10.36.0.240'."", ""acknowledgementStatus"": false, ""timeStamp"": 1545207434279, ""wirelessSpecificAlarmId"": ""84:b2:61:34:02:00"", ""lastUpdatedAt"": 1545207434279, ""@displayName"": ""2825920213""}","2019-01-17T02:00:00.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!84:b2:61:34:02:00",PRIME_Alarms,raw_global
"{""category"": {""value"": ""Security"", ""ordinal"": 8}, ""deviceName"": ""AP AP11-5.sjc, Interface 802.11a/n/ac"", ""source"": ""LradIf!70:df:2f:e1:17:f0!1"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""SI_SECURITY_TRAPS"", ""ordinal"": -1}, ""alarmFoundAt"": 1547707285298, ""alarmId"": 2924317862, ""nttyaddrss7_address"": "" 10. 11.220.240"", ""@id"": 2924317862, ""message"": ""Security-risk Interferer 'WiFi Invalid Channel' is detected by 'AP11-5.sjc'.Interferer severity is '0'."", ""acknowledgementStatus"": false, ""timeStamp"": 1547707285298, ""wirelessSpecificAlarmId"": ""10.11.220.240_2_9"", ""lastUpdatedAt"": 1547707285299, ""@displayName"": ""2924317862""}","2019-01-17T01:46:15.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
LradIf!70:df:2f:e1:17:f0!1",PRIME_Alarms,raw_global
"{""category"": {""value"": ""Security"", ""ordinal"": 8}, ""deviceName"": ""AP AP09-14.rdu, Interface 802.11a/b/g/n/ac"", ""source"": ""LradIf!78:0c:f0:68:c4:40!0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""SI_SECURITY_TRAPS"", ""ordinal"": -1}, ""alarmFoundAt"": 1547705014764, ""alarmId"": 2924233079, ""nttyaddrss7_address"": "" 10. 11.132.  1"", ""@id"": 2924233079, ""message"": ""Security-risk Interferer 'WiFi Invalid Channel' is detected by 'AP09-14.rdu'.Interferer severity is '0'."", ""acknowledgementStatus"": false, ""timeStamp"": 1547705014764, ""wirelessSpecificAlarmId"": ""10.11.132.1_0_ab:"", ""lastUpdatedAt"": 1547706991674, ""@displayName"": ""2924233079""}","2019-01-17T01:46:15.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
LradIf!78:0c:f0:68:c4:40!0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""18:80:90:e7:80:20:ap15-flr3.bne"", ""source"": ""UnifiedAp!18:80:90:e7:80:20"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1547571393972, ""alarmId"": 2917968229, ""nttyaddrss7_address"": "" 10. 64. 57.240"", ""@id"": 2917968229, ""message"": ""AP 'ap15-flr3.bne' disassociated from Controller '10.64.57.240'."", ""acknowledgementStatus"": false, ""timeStamp"": 1547571393972, ""wirelessSpecificAlarmId"": ""18:80:90:e7:80:20"", ""lastUpdatedAt"": 1547707397998, ""@displayName"": ""2917968229""}","2019-01-17T01:46:15.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!18:80:90:e7:80:20",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""d8:24:bd:a1:26:30:TEST-TPB.brq"", ""source"": ""UnifiedAp!d8:24:bd:a1:26:30"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669841, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669841, ""message"": ""AP 'TEST-TPB.brq' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""d8:24:bd:a1:26:30"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669841""}","2019-01-17T01:26:30.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!d8:24:bd:a1:26:30",PRIME_Alarms,raw_global
"{""category"": {""value"": ""Security"", ""ordinal"": 8}, ""deviceName"": ""70:df:2f:e1:17:f0:AP11-5.sjc"", ""source"": ""UnifiedAp!70:df:2f:e1:17:f0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_MAX_ROGUE_COUNT_EXCEEDED"", ""ordinal"": -1}, ""alarmFoundAt"": 1546450504034, ""alarmId"": 2872659955, ""nttyaddrss7_address"": "" 10. 16. 22.240"", ""@id"": 2872659955, ""message"": ""Rogue AP count on AP 'AP11-5.sjc' associated with Controller '10.16.22.240' has exceeded the security warning threshold of '50'. Fake AP or other attack may be in progress. "", ""acknowledgementStatus"": false, ""timeStamp"": 1546450504034, ""wirelessSpecificAlarmId"": ""70:df:2f:e1:17:f0"", ""lastUpdatedAt"": 1547081717725, ""@displayName"": ""2872659955""}","2019-01-17T01:17:00.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!70:df:2f:e1:17:f0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""20:bb:c0:2c:b1:10:AP07-2w.bos"", ""source"": ""UnifiedAp!20:bb:c0:2c:b1:10"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669962, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669962, ""message"": ""AP 'AP07-2w.bos' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""20:bb:c0:2c:b1:10"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669962""}","2019-01-17T01:10:00.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!20:bb:c0:2c:b1:10",PRIME_Alarms,raw_global
"{""category"": {""value"": ""Security"", ""ordinal"": 8}, ""deviceName"": ""AP ap02-fl0.par, Interface 802.11a/n/ac"", ""source"": ""LradIf!b0:aa:77:d7:c8:e0!1"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""SI_SECURITY_TRAPS"", ""ordinal"": -1}, ""alarmFoundAt"": 1547703959052, ""alarmId"": 2924203263, ""nttyaddrss7_address"": "" 10. 36.  0.240"", ""@id"": 2924203263, ""message"": ""Security-risk Interferer 'Jammer' is detected by 'ap02-fl0.par'.Interferer severity is '0'."", ""acknowledgementStatus"": false, ""timeStamp"": 1547703959052, ""wirelessSpecificAlarmId"": ""10.36.0.240_2_3c:"", ""lastUpdatedAt"": 1547703959052, ""@displayName"": ""2924203263""}","2019-01-17T00:46:01.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
LradIf!b0:aa:77:d7:c8:e0!1",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""40:01:7a:03:bf:50:ap20-flr4.bne"", ""source"": ""UnifiedAp!40:01:7a:03:bf:50"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1547569754190, ""alarmId"": 2917920009, ""nttyaddrss7_address"": "" 10. 64. 57.241"", ""@id"": 2917920009, ""message"": ""AP 'ap20-flr4.bne' disassociated from Controller '10.64.57.241'."", ""acknowledgementStatus"": false, ""timeStamp"": 1547569754190, ""wirelessSpecificAlarmId"": ""40:01:7a:03:bf:50"", ""lastUpdatedAt"": 1547703856741, ""@displayName"": ""2917920009""}","2019-01-17T00:46:01.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!40:01:7a:03:bf:50",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:24:14:8c:87:b0:ap03-fl1.pnq"", ""source"": ""UnifiedAp!00:24:14:8c:87:b0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848670066, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848670066, ""message"": ""AP 'ap03-fl1.pnq' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""00:24:14:8c:87:b0"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848670066""}","2019-01-17T00:24:14.800+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:24:14:8c:87:b0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:24:14:8c:75:b0:ap02-fl1.pnq"", ""source"": ""UnifiedAp!00:24:14:8c:75:b0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848670061, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848670061, ""message"": ""AP 'ap02-fl1.pnq' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""00:24:14:8c:75:b0"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848670061""}","2019-01-17T00:24:14.800+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:24:14:8c:75:b0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:24:14:8c:74:50:ap04-fl1.pnq"", ""source"": ""UnifiedAp!00:24:14:8c:74:50"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1545784948157, ""alarmId"": 2848669885, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2848669885, ""message"": ""AP 'ap04-fl1.pnq' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1545784948157, ""wirelessSpecificAlarmId"": ""00:24:14:8c:74:50"", ""lastUpdatedAt"": 1545784948157, ""@displayName"": ""2848669885""}","2019-01-17T00:24:14.800+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:24:14:8c:74:50",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:24:f7:be:33:d0:ap04-fl2.muc"", ""source"": ""UnifiedAp!00:24:f7:be:33:d0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1547318488166, ""alarmId"": 2907736472, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2907736472, ""message"": ""AP 'ap04-fl2.muc' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1547318488166, ""wirelessSpecificAlarmId"": ""00:24:f7:be:33:d0"", ""lastUpdatedAt"": 1547318488166, ""@displayName"": ""2907736472""}","2019-01-17T00:24:00.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:24:f7:be:33:d0",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:24:f7:bf:46:80:ap02-fl2.muc"", ""source"": ""UnifiedAp!00:24:f7:bf:46:80"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1547199981948, ""alarmId"": 2903075387, ""nttyaddrss7_address"": "" 10. 36.  0.240"", ""@id"": 2903075387, ""message"": ""AP 'ap02-fl2.muc' disassociated from Controller '10.36.0.240'."", ""acknowledgementStatus"": false, ""timeStamp"": 1547199981948, ""wirelessSpecificAlarmId"": ""00:24:f7:bf:46:80"", ""lastUpdatedAt"": 1547636146880, ""@displayName"": ""2903075387""}","2019-01-17T00:24:00.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:24:f7:bf:46:80",PRIME_Alarms,raw_global
"{""category"": {""value"": ""AP"", ""ordinal"": 1}, ""deviceName"": ""00:24:f7:be:45:b0:ap03-fl2.muc"", ""source"": ""UnifiedAp!00:24:f7:be:45:b0"", ""severity"": ""CRITICAL"", ""condition"": {""value"": ""AP_DISASSOCIATED"", ""ordinal"": -1}, ""alarmFoundAt"": 1547199981948, ""alarmId"": 2903075384, ""nttyaddrss7_address"": ""NULL_VALUE"", ""@id"": 2903075384, ""message"": ""AP 'ap03-fl2.muc' disassociated."", ""acknowledgementStatus"": false, ""timeStamp"": 1547199981948, ""wirelessSpecificAlarmId"": ""00:24:f7:be:45:b0"", ""lastUpdatedAt"": 1547199981948, ""@displayName"": ""2903075384""}","2019-01-17T00:24:00.000+0500",mipagent.localdomain,"rest://PRIME_CriticalAlarmsDivided
UnifiedAp!00:24:f7:be:45:b0",PRIME_Alarms,raw_global
